file_id,phrase_index,start_time,end_time,phrase_text
00054,9,21.95,27.58,"Den blæste så voldsomt, at bladene røg af træerne, og dyrene søgte i læ,"
00054,10,28.09,30.04,men frakken kunne den ikke blæse af manden.
00054,11,30.82,34.64,Han holdt fast i frakken og trak den tæt omkring sig.
00054,12,35.82,38.82,Til sidst måtte vinden give op og lade manden gå med frakken på.
00054,13,39.78,40.9,Så var det solens tur.
00054,14,42.14,44.95,Den skinnede mildt på manden.
00054,15,45.43,48.3,Han følte en dejlig varme og lukkede sin frakke op.
00054,16,49.31,52.39,"Solen blev ved med at sende sine milde stråler mod manden,"
00054,17,52.83,54.71,og han fik det varmere og varmere.
00054,18,55.4,58.75,Efter nogen tid tog han frakken af for at nyde det dejlige vejr.
00054,19,59.94,62.18,"Der kan du bare se, sagde solen til vinden."
00054,20,62.93,67.93,Det er bedre at være venlig over for mennesker end at tvinge dem med trusler og mag.
00057,1,0.05,1.76,Solen og vinden er gode venner.
00057,2,1.92,4.43,"De følges ofte ad på deres vej hen over jorden,"
00057,3,5.01,6.38,og de har det godt sammen.
00057,4,6.52,8.61,Men en dag for mange år siden blev de uenige.
00057,5,9.02,11.29,"De kunne ikke enes om, hvem af dem der var stærkest."
00057,6,11.33,13.37,"De besluttede at afgøre det ved at se,"
00057,7,13.72,15.95,hvem der hurtigst kunne få en mand til at tage sin frakke af.
00057,8,16.23,17.02,Vinden begyndte.
00057,9,17.34,21.6,"Den blæste så voldsomt, at bladene røg af træerne, og dyrene søgte i læ,"
00057,10,21.96,24.0,men frakken kunne den ikke blæse af manden.
00057,11,24.43,26.94,Han holdt fast i frakken og trak den tæt omkring sig.
00057,12,27.29,30.59,Til sidst måtte vinden give op og lade manden gå med frakken på.
00057,13,31.15,32.28,Så var det solens tur.
00057,14,32.56,34.13,Den skinnede mildt på manden.
00057,15,34.42,37.07,Han følte en dejlig varme og lukkede sin frakke op.
00057,16,37.43,40.32,"Solen blev ved med at sende sine milde stråler mod manden,"
00057,17,40.65,42.27,og han fik det varmere og varmere.
00057,18,42.57,45.61,Efter nogen tid tog han frakken af for at nyde det dejlige vejr.
00057,19,46.99,49.33,"Der kan du bare se, sagde solen til vinden."
00057,20,49.44,53.27,Det er bedre at være venlig over for mennesker end at tvinge dem med trusler og mag.
00058,1,0.0,2.72,Solen og vinden er gode venner.
00058,2,3.47,6.4,"De følges ofte ad på deres vej hen over jorden,"
00058,3,7.49,11.29,og de har det godt sammen.
00058,4,11.62,14.38,Men en dag for mange år siden blev de uenige.
00058,5,14.82,17.77,"De kunne ikke enes om, hvem af dem der var stærkest."
00058,6,18.44,20.75,"De besluttede at afgøre det ved at se,"
00058,7,21.09,24.21,hvem der hurtigst kunne få en mand til at tage sin frakke af.
00058,8,25.12,26.21,Vinden begyndte.
00058,9,26.67,33.01,"Den blæste så voldsomt, at bladene røg af træerne, og dyrene søgte i læ,"
00058,10,33.79,36.3,men frakken kunne den ikke blæse af manden.
00058,11,36.42,40.19,Han holdt fast i frakken og trak den tæt omkring sig.
00058,12,40.92,45.17,Til sidst måtte vinden give op og lade manden gå med frakken på.
00058,13,45.93,48.2,Så var det solens tur.
00058,14,48.73,51.22,Den skinnede mildt på manden.
00058,15,51.59,54.9,Han følte en dejlig varme og lukkede sin frakke op.
00058,16,55.49,59.16,"Solen blev ved med at sende sine milde stråler mod manden,"
00058,17,59.4,61.6,og han fik det varmere og varmere.
00058,18,62.3,66.04,Efter nogen tid tog han frakken af for at nyde det dejlige vejr.
00058,19,66.6,69.27,"Der kan du bare se, sagde solen til vinden."
00058,20,69.69,75.02,Det er bedre at være venlig over for mennesker end at tvinge dem med trusler og mag.
00059,1,0.18,2.62,Solen og vinden er gode venner.
00059,2,4.01,10.82,"De følges ofte ad på deres vej hen over jorden,"
00059,3,10.82,13.45,og de har det godt sammen.
00059,4,13.45,25.66,Men en dag for mange år siden blev de uenige.
00059,5,25.78,29.51,"De kunne ikke enes om, hvem af dem der var stærkest."
00059,6,30.32,32.67,"De besluttede at afgøre det ved at se,"
00059,7,32.91,38.24,hvem der hurtigst kunne få en mand til at tage sin frakke af.
00059,8,39.4,40.58,Vinden begyndte.
00059,9,41.17,46.29,"Den blæste så voldsomt, at bladene røg af træerne, og dyrene søgte i læ,"
00059,10,47.04,50.08,men frakken kunne den ikke blæse af manden.
00059,11,50.62,53.95,Han holdt fast i frakken og trak den tæt omkring sig.
00059,12,55.0,59.68,Til sidst måtte vinden give op og lade manden gå med frakken på.
00059,13,60.72,62.49,Så var det solens tur.
00059,14,62.49,64.73,Den skinnede mildt på manden.
00059,15,64.73,68.26,Han følte en dejlig varme og lukkede sin frakke op.
00059,16,68.6,72.54,"Solen blev ved med at sende sine milde stråler mod manden,"
00059,17,72.54,75.15,og han fik det varmere og varmere.
00059,18,76.1,81.6,Efter nogen tid tog han frakken af for at nyde det dejlige vejr.
00059,19,82.66,85.0,"Der kan du bare se, sagde solen til vinden."
00059,20,85.61,91.04,Det er bedre at være venlig over for mennesker end at tvinge dem med trusler og mag.
00060,1,0.0,1.78,Solen og vinden er gode venner.
00060,2,2.21,5.11,"De følges ofte ad på deres vej hen over jorden,"
00060,3,5.33,6.82,og de har det godt sammen.
00060,4,7.58,10.06,Men en dag for mange år siden blev de uenige.
00060,5,10.13,13.03,"De kunne ikke enes om, hvem af dem der var stærkest."
00060,6,13.82,15.81,"De besluttede at afgøre det ved at se,"
00060,7,15.81,19.65,hvem der hurtigst kunne få en mand til at tage sin frakke af.
00060,8,19.74,20.75,Vinden begyndte.
00060,9,21.58,26.67,"Den blæste så voldsomt, at bladene røg af træerne, og dyrene søgte i læ,"
00060,10,27.1,29.34,men frakken kunne den ikke blæse af manden.
00060,11,29.69,32.82,Han holdt fast i frakken og trak den tæt omkring sig.
00060,12,33.54,36.84,Til sidst måtte vinden give op og lade manden gå med frakken på.
00060,13,38.01,39.39,Så var det solens tur.
00060,14,39.81,41.82,Den skinnede mildt på manden.
00060,15,42.24,45.6,Han følte en dejlig varme og lukkede sin frakke op.
00060,16,46.28,49.46,"Solen blev ved med at sende sine milde stråler mod manden,"
00060,17,49.59,51.57,og han fik det varmere og varmere.
00060,18,52.24,56.65,Efter nogen tid tog han frakken af for at nyde det dejlige vejr.
00060,19,56.65,58.8,"Der kan du bare se, sagde solen til vinden."
00060,20,59.11,64.15,Det er bedre at være venlig over for mennesker end at tvinge dem med trusler og mag.
00061,1,0.0,2.12,Solen og vinden er gode venner.
00061,2,2.3,5.41,"De følges ofte ad på deres vej hen over jorden,"
00061,3,6.02,7.36,og de har det godt sammen.
00061,4,7.74,10.35,Men en dag for mange år siden blev de uenige.
00061,5,10.82,14.54,"De kunne ikke enes om, hvem af dem der var stærkest."
00061,6,14.78,17.06,"De besluttede at afgøre det ved at se,"
00061,7,17.09,20.68,hvem der hurtigst kunne få en mand til at tage sin frakke af.
00061,8,21.82,22.78,Vinden begyndte.
00061,9,22.98,28.05,"Den blæste så voldsomt, at bladene røg af træerne, og dyrene søgte i læ,"
00061,10,28.74,31.4,men frakken kunne den ikke blæse af manden.
00061,11,31.92,36.15,Han holdt fast i frakken og trak den tæt omkring sig.
00061,12,37.1,40.59,Til sidst måtte vinden give op og lade manden gå med frakken på.
00061,13,41.23,42.59,Så var det solens tur.
00061,14,42.74,44.73,Den skinnede mildt på manden.
00061,15,45.17,49.22,Han følte en dejlig varme og lukkede sin frakke op.
00061,16,50.04,53.66,"Solen blev ved med at sende sine milde stråler mod manden,"
00061,17,54.11,56.21,og han fik det varmere og varmere.
00061,18,56.76,61.43,Efter nogen tid tog han frakken af for at nyde det dejlige vejr.
00061,19,62.11,64.47,"Der kan du bare se, sagde solen til vinden."
00061,20,64.81,69.95,Det er bedre at være venlig over for mennesker end at tvinge dem med trusler og mag.
00062,1,0.03,2.37,Solen og vinden er gode venner.
00062,2,2.46,6.27,"De følges ofte ad på deres vej hen over jorden,"
00062,3,6.64,8.14,og de har det godt sammen.
00062,4,8.17,11.49,Men en dag for mange år siden blev de uenige.
00062,5,11.72,14.85,"De kunne ikke enes om, hvem af dem der var stærkest."
00062,6,14.85,17.57,"De besluttede at afgøre det ved at se,"
00062,7,17.57,20.45,hvem der hurtigst kunne få en mand til at tage sin frakke af.
00062,8,20.97,22.0,Vinden begyndte.
00062,9,22.0,27.99,"Den blæste så voldsomt, at bladene røg af træerne, og dyrene søgte i læ,"
00062,10,28.02,30.59,men frakken kunne den ikke blæse af manden.
00062,11,31.07,33.97,Han holdt fast i frakken og trak den tæt omkring sig.
00062,12,34.49,39.27,Til sidst måtte vinden give op og lade manden gå med frakken på.
00062,13,39.32,40.83,Så var det solens tur.
00062,14,41.54,43.1,Den skinnede mildt på manden.
00062,15,43.1,46.11,Han følte en dejlig varme og lukkede sin frakke op.
00062,16,46.52,50.13,"Solen blev ved med at sende sine milde stråler mod manden,"
00062,17,50.43,52.68,og han fik det varmere og varmere.
00062,18,53.01,57.22,Efter nogen tid tog han frakken af for at nyde det dejlige vejr.
00062,19,57.78,62.14,"Der kan du bare se, sagde solen til vinden."
00062,20,62.14,67.52,Det er bedre at være venlig over for mennesker end at tvinge dem med trusler og mag.
00063,1,0.0,2.02,Solen og vinden er gode venner.
00063,2,2.66,5.94,"De følges ofte ad på deres vej hen over jorden,"
00063,3,6.63,7.92,og de har det godt sammen.
00063,4,8.38,11.31,Men en dag for mange år siden blev de uenige.
00063,5,11.64,14.22,"De kunne ikke enes om, hvem af dem der var stærkest."
00063,6,14.86,17.58,"De besluttede at afgøre det ved at se,"
00063,7,17.66,20.64,hvem der hurtigst kunne få en mand til at tage sin frakke af.
00063,8,21.29,22.2,Vinden begyndte.
00063,9,22.83,27.55,"Den blæste så voldsomt, at bladene røg af træerne, og dyrene søgte i læ,"
00063,10,28.08,30.45,men frakken kunne den ikke blæse af manden.
00063,11,31.07,34.03,Han holdt fast i frakken og trak den tæt omkring sig.
00063,12,34.67,38.26,Til sidst måtte vinden give op og lade manden gå med frakken på.
00063,13,39.22,40.29,Så var det solens tur.
00063,14,40.88,42.51,Den skinnede mildt på manden.
00063,15,43.21,47.08,Han følte en dejlig varme og lukkede sin frakke op.
00063,16,47.8,51.56,"Solen blev ved med at sende sine milde stråler mod manden,"
00063,17,51.78,53.82,og han fik det varmere og varmere.
00063,18,54.42,57.86,Efter nogen tid tog han frakken af for at nyde det dejlige vejr.
00063,19,58.35,60.47,"Der kan du bare se, sagde solen til vinden."
00063,20,60.97,65.22,Det er bedre at være venlig over for mennesker end at tvinge dem med trusler og mag.
00064,1,0.0,1.69,Solen og vinden er gode venner.
00064,2,1.8,4.47,"De følges ofte ad på deres vej hen over jorden,"
00064,3,4.47,5.61,og de har det godt sammen.
00064,4,5.85,7.89,Men en dag for mange år siden blev de uenige.
00064,5,8.26,10.68,"De kunne ikke enes om, hvem af dem der var stærkest."
00064,6,11.02,12.72,"De besluttede at afgøre det ved at se,"
00064,7,12.72,15.87,hvem der hurtigst kunne få en mand til at tage sin frakke af.
00064,8,16.73,19.26,Vinden begyndte.
00064,9,19.26,22.63,"Den blæste så voldsomt, at bladene røg af træerne, og dyrene søgte i læ,"
00064,10,22.81,24.64,men frakken kunne den ikke blæse af manden.
00064,11,25.14,27.59,Han holdt fast i frakken og trak den tæt omkring sig.
00064,12,28.11,30.95,Til sidst måtte vinden give op og lade manden gå med frakken på.
00064,13,31.52,32.66,Så var det solens tur.
00064,14,32.91,34.34,Den skinnede mildt på manden.
00064,15,34.67,37.38,Han følte en dejlig varme og lukkede sin frakke op.
00064,16,37.74,40.39,"Solen blev ved med at sende sine milde stråler mod manden,"
00064,17,40.61,42.05,og han fik det varmere og varmere.
00064,18,42.48,45.39,Efter nogen tid tog han frakken af for at nyde det dejlige vejr.
00064,19,45.68,48.95,"Der kan du bare se, sagde solen til vinden."
00064,20,49.74,53.13,Det er bedre at være venlig over for mennesker end at tvinge dem med trusler og mag.
00065,1,0.0,4.96,Solen og vinden er gode venner.
00065,2,5.37,9.54,"De følges ofte ad på deres vej hen over jorden,"
00065,3,10.23,12.96,og de har det godt sammen.
00065,4,13.56,17.54,Men en dag for mange år siden blev de uenige.
00065,5,17.8,22.3,"De kunne ikke enes om, hvem af dem der var stærkest."
00065,6,23.18,26.81,"De besluttede at afgøre det ved at se,"
00065,7,26.84,31.55,hvem der hurtigst kunne få en mand til at tage sin frakke af.
00065,8,32.93,34.18,Vinden begyndte.
00065,9,34.99,41.14,"Den blæste så voldsomt, at bladene røg af træerne, og dyrene søgte i læ,"
00065,10,41.9,44.91,men frakken kunne den ikke blæse af manden.
00065,11,45.37,49.98,Han holdt fast i frakken og trak den tæt omkring sig.
00065,12,50.62,55.3,Til sidst måtte vinden give op og lade manden gå med frakken på.
00065,13,56.52,58.44,Så var det solens tur.
00065,14,59.31,61.78,Den skinnede mildt på manden.
00065,15,62.09,65.9,Han følte en dejlig varme og lukkede sin frakke op.
00065,16,66.52,71.91,"Solen blev ved med at sende sine milde stråler mod manden,"
00065,17,72.31,74.45,og han fik det varmere og varmere.
00065,18,74.45,79.52,Efter nogen tid tog han frakken af for at nyde det dejlige vejr.
00065,19,79.52,83.9,"Der kan du bare se, sagde solen til vinden."
00065,20,84.29,91.12,Det er bedre at være venlig over for mennesker end at tvinge dem med trusler og mag.
00067,1,0.31,3.76,Solen og vinden er gode venner.
00067,2,4.44,9.97,"De følges ofte ad på deres vej hen over jorden,"
00067,3,9.97,14.28,og de har det godt sammen.
00067,4,14.65,18.91,Men en dag for mange år siden blev de uenige.
00067,5,18.91,24.26,"De kunne ikke enes om, hvem af dem der var stærkest."
00067,6,24.6,27.84,"De besluttede at afgøre det ved at se,"
00067,7,28.07,33.15,hvem der hurtigst kunne få en mand til at tage sin frakke af.
00067,8,34.43,35.86,Vinden begyndte.
00067,9,36.26,42.81,"Den blæste så voldsomt, at bladene røg af træerne, og dyrene søgte i læ,"
00067,10,44.12,48.7,men frakken kunne den ikke blæse af manden.
00067,11,49.54,53.99,Han holdt fast i frakken og trak den tæt omkring sig.
00067,12,54.38,59.14,Til sidst måtte vinden give op og lade manden gå med frakken på.
00067,13,59.77,61.55,Så var det solens tur.
00067,14,62.86,65.14,Den skinnede mildt på manden.
00067,15,65.18,69.6,Han følte en dejlig varme og lukkede sin frakke op.
00067,16,69.93,75.3,"Solen blev ved med at sende sine milde stråler mod manden,"
00067,17,76.65,79.24,og han fik det varmere og varmere.
00067,18,79.27,83.99,Efter nogen tid tog han frakken af for at nyde det dejlige vejr.
00067,19,85.29,88.29,"Der kan du bare se, sagde solen til vinden."
00067,20,89.19,95.93,Det er bedre at være venlig over for mennesker end at tvinge dem med trusler og mag.
00068,1,0.0,1.64,Solen og vinden er gode venner.
00068,2,2.11,5.38,"De følges ofte ad på deres vej hen over jorden,"
00068,3,5.68,8.04,og de har det godt sammen.
00068,4,8.38,11.28,Men en dag for mange år siden blev de uenige.
00068,5,11.31,14.87,"De kunne ikke enes om, hvem af dem der var stærkest."
00068,6,15.62,18.06,"De besluttede at afgøre det ved at se,"
00068,7,18.13,22.58,hvem der hurtigst kunne få en mand til at tage sin frakke af.
00068,8,23.79,24.86,Vinden begyndte.
00068,9,25.24,30.57,"Den blæste så voldsomt, at bladene røg af træerne, og dyrene søgte i læ,"
00068,10,30.95,33.42,men frakken kunne den ikke blæse af manden.
00068,11,34.15,37.27,Han holdt fast i frakken og trak den tæt omkring sig.
00068,12,38.15,43.5,Til sidst måtte vinden give op og lade manden gå med frakken på.
00068,13,44.12,45.22,Så var det solens tur.
00068,14,45.66,47.44,Den skinnede mildt på manden.
00068,15,47.49,50.59,Han følte en dejlig varme og lukkede sin frakke op.
00068,16,51.12,54.23,"Solen blev ved med at sende sine milde stråler mod manden,"
00068,17,54.7,56.58,og han fik det varmere og varmere.
00068,18,56.92,60.46,Efter nogen tid tog han frakken af for at nyde det dejlige vejr.
00068,19,61.85,64.1,"Der kan du bare se, sagde solen til vinden."
00068,20,64.27,68.96,Det er bedre at være venlig over for mennesker end at tvinge dem med trusler og mag.
00069,1,0.0,1.99,Solen og vinden er gode venner.
00069,2,2.02,5.22,"De følges ofte ad på deres vej hen over jorden,"
00069,3,5.79,7.73,og de har det godt sammen.
00069,4,7.76,10.91,Men en dag for mange år siden blev de uenige.
00069,5,11.64,16.24,"De kunne ikke enes om, hvem af dem der var stærkest."
00069,6,16.7,20.54,"De besluttede at afgøre det ved at se,"
00069,7,20.57,24.37,hvem der hurtigst kunne få en mand til at tage sin frakke af.
00069,8,25.37,26.37,Vinden begyndte.
00069,9,26.71,32.28,"Den blæste så voldsomt, at bladene røg af træerne, og dyrene søgte i læ,"
00069,10,32.77,36.57,men frakken kunne den ikke blæse af manden.
00069,11,37.06,40.68,Han holdt fast i frakken og trak den tæt omkring sig.
00069,12,41.2,45.01,Til sidst måtte vinden give op og lade manden gå med frakken på.
00069,13,45.72,47.17,Så var det solens tur.
00069,14,47.52,49.18,Den skinnede mildt på manden.
00069,15,49.72,55.61,Han følte en dejlig varme og lukkede sin frakke op.
00069,16,55.79,59.39,"Solen blev ved med at sende sine milde stråler mod manden,"
00069,17,59.84,62.02,og han fik det varmere og varmere.
00069,18,62.05,66.64,Efter nogen tid tog han frakken af for at nyde det dejlige vejr.
00069,19,67.43,70.04,"Der kan du bare se, sagde solen til vinden."
00069,20,70.5,75.84,Det er bedre at være venlig over for mennesker end at tvinge dem med trusler og mag.
00070,1,0.0,1.85,Solen og vinden er gode venner.
00070,2,1.98,4.5,"De følges ofte ad på deres vej hen over jorden,"
00070,3,4.68,6.24,og de har det godt sammen.
00070,4,6.27,8.88,Men en dag for mange år siden blev de uenige.
00070,5,8.99,11.83,"De kunne ikke enes om, hvem af dem der var stærkest."
00070,6,12.15,14.07,"De besluttede at afgøre det ved at se,"
00070,7,14.44,17.04,hvem der hurtigst kunne få en mand til at tage sin frakke af.
00070,8,18.02,19.15,Vinden begyndte.
00070,9,19.44,23.51,"Den blæste så voldsomt, at bladene røg af træerne, og dyrene søgte i læ,"
00070,10,23.77,25.61,men frakken kunne den ikke blæse af manden.
00070,11,25.93,28.71,Han holdt fast i frakken og trak den tæt omkring sig.
00070,12,29.23,32.71,Til sidst måtte vinden give op og lade manden gå med frakken på.
00070,13,33.11,34.46,Så var det solens tur.
00070,14,34.69,36.53,Den skinnede mildt på manden.
00070,15,36.78,39.65,Han følte en dejlig varme og lukkede sin frakke op.
00070,16,40.07,42.98,"Solen blev ved med at sende sine milde stråler mod manden,"
00070,17,42.98,44.92,og han fik det varmere og varmere.
00070,18,45.29,48.58,Efter nogen tid tog han frakken af for at nyde det dejlige vejr.
00070,19,49.68,51.97,"Der kan du bare se, sagde solen til vinden."
00070,20,52.15,57.11,Det er bedre at være venlig over for mennesker end at tvinge dem med trusler og mag.
00071,1,0.0,1.32,Solen og vinden er gode venner.
00071,2,1.91,4.26,"De følges ofte ad på deres vej hen over jorden,"
00071,3,4.63,5.74,og de har det godt sammen.
00071,4,6.34,8.48,Men en dag for mange år siden blev de uenige.
00071,5,9.32,12.1,"De kunne ikke enes om, hvem af dem der var stærkest."
00071,6,12.67,14.83,"De besluttede at afgøre det ved at se,"
00071,7,14.86,17.66,hvem der hurtigst kunne få en mand til at tage sin frakke af.
00071,8,18.3,19.09,Vinden begyndte.
00071,9,19.82,23.59,"Den blæste så voldsomt, at bladene røg af træerne, og dyrene søgte i læ,"
00071,10,23.94,26.23,men frakken kunne den ikke blæse af manden.
00071,11,26.52,28.97,Han holdt fast i frakken og trak den tæt omkring sig.
00071,12,29.58,32.73,Til sidst måtte vinden give op og lade manden gå med frakken på.
00071,13,33.25,34.52,Så var det solens tur.
00071,14,35.08,36.66,Den skinnede mildt på manden.
00071,15,36.96,39.54,Han følte en dejlig varme og lukkede sin frakke op.
00071,16,40.04,43.6,"Solen blev ved med at sende sine milde stråler mod manden,"
00071,17,43.96,45.76,og han fik det varmere og varmere.
00071,18,46.2,49.28,Efter nogen tid tog han frakken af for at nyde det dejlige vejr.
00071,19,50.14,52.15,"Der kan du bare se, sagde solen til vinden."
00071,20,52.37,56.25,Det er bedre at være venlig over for mennesker end at tvinge dem med trusler og mag.
